"id","period","userperiod","round","instructions","byear","gender","race","ideo1","ideo2","ideo3","ideo4","ideo5","ideo6","ideo7","ideo8","ideo9","ideo10","sp","ideo_test","noise","ideology","ideology.noise","mg","group","group_id","prop1","prop2","prop3","offer","vote","vote_result","pd1","pd2","pd3","earnings","payment","pay_period","select_period","select_earn","payoffdictator","final_earnings","demand","comment","session","treatment","treat_inst","uni","type_student","startyear","degree","nationality","expts","t_expts","moveon","IP","client","seat"
5,2,1,1,NA,1996,"male","brown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,-0.0936180452350527,5,4.90638195476495,2,2.2,1,7,5,5,"prop_1",1,"Accepted",NA,NA,NA,7,1,2,47,2,2.1,6.6,NA,NA,"GRIexpt-2014-12-02-114543","Control",NA,1,2,NA," accounting and finance","United Kingdom",0,1,"Next Negotiation","155.245.28.19","cl-13",NA
12,2,1,1,NA,1993,"female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-2,0.274400894762948,4,4.27440089476295,2,2.2,2,4.5,8,4.5,"prop_1",1,"Accepted",NA,NA,NA,5,1,2,37,5,2,9.5,NA,NA,"GRIexpt-2014-12-02-114543","Control",NA,1,2,NA," Business Management and Modern Languages
","Slovak Republic",1,2,"Next Negotiation","155.245.28.16","cl-10",NA
15,2,1,1,NA,1995,"female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0.278598908381537,5,5.27859890838154,2,2.2,3,5.6,5.6,5.8,"prop_1",1,"Accepted",NA,NA,NA,5,1,2,32,6,2.1,10.6,NA,NA,"GRIexpt-2014-12-02-114543","Control",NA,1,2,NA," Spanish Studies and Modern Languages","United Kingdom",1,2,"Next Negotiation","155.245.28.10","cl-4",NA
1,2,1,1,NA,1994,"male","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,-0.0914591080974787,3,2.90854089190252,3,3.1,1,5.8,5.6,5.6,"prop_3",1,"Accepted",NA,NA,NA,5.5,1,2,42,5.6,3,11.1,NA,NA,"GRIexpt-2014-12-02-114543","Control",NA,1,2,NA," Politics BA","United Kingdom",1,2,"Next Negotiation","155.245.28.41","cl-1",NA
4,2,1,1,NA,1995,"female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-1,0.0487573955208063,3,3.04875739552081,3,3.1,2,5,7,5,"prop_3",1,"Accepted",NA,NA,NA,5.5,1,2,27,6,3.4,11.9,NA,NA,"GRIexpt-2014-12-02-114543","Control",NA,1,2,NA,"BCS Psychology","Other",0,0,"Next Negotiation","155.245.28.23","cl-17",NA
10,2,1,1,NA,1996,"female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0.26727056982927,4,4.26727056982927,3,3.1,3,5.5,5.5,6,"prop_3",1,"Accepted",NA,NA,NA,6,1,2,12,6,4.5,13,NA,NA,"GRIexpt-2014-12-02-114543","Control",NA,1,2,NA,"english and french law","France",0,0,"Next Negotiation","155.245.28.13","cl-7",NA
13,2,1,1,NA,1996,"female","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,-0.0633204152807593,5,4.93667958471924,3,3.2,1,5.6,5.7,5.7,"prop_2",1,"Accepted",NA,NA,NA,5,1,2,27,5.5,1.5,9.5,NA,NA,"GRIexpt-2014-12-02-114543","Control",NA,1,2,NA," Biomedical Science","United Kingdom",1,1,"Next Negotiation","155.245.28.8","cl-2",NA
14,2,1,1,NA,1994,"female","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,-1,-0.135262390645221,6,5.86473760935478,3,3.2,2,5,6,6,"prop_2",1,"Accepted",NA,NA,NA,6,1,2,12,5.5,2.8,10.8,NA,NA,"GRIexpt-2014-12-02-114543","Control",NA,1,2,NA," modern languages","United Kingdom",1,3,"Next Negotiation","155.245.28.15","cl-9",NA
18,2,1,1,NA,1996,"female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-2,0.245808070152998,4,4.245808070153,3,3.2,3,5.6,5.7,5.7,"prop_2",1,"Accepted",NA,NA,NA,6,1,2,12,5.5,2.8,10.8,NA,NA,"GRIexpt-2014-12-02-114543","Control",NA,1,2,NA," Sociology","France",0,0,"Next Negotiation","155.245.28.22","cl-16",NA
2,3,1,2,NA,1992,"female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,-0.188629778847098,3,2.8113702211529,1,1.1,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,7,2,11.5,NA,NA,"GRIexpt-2014-12-02-114543","Control",NA,1,2,NA," Bachelor of Education","Germany",1,1,NA,"155.245.28.18","cl-12",NA
8,3,1,2,NA,1993,"female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-1,-0.0564700144808739,3,2.94352998551913,1,1.1,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,27,10,3.5,16,NA,NA,"GRIexpt-2014-12-02-114543","Control",NA,1,2,NA," Economics","Netherlands",0,0,NA,"155.245.28.21","cl-15",NA
11,3,1,2,NA,1995,"female","brown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0.0445090988650918,3,3.04450909886509,1,1.1,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,10,4,16.5,NA,NA,"GRIexpt-2014-12-02-114543","Control",NA,1,2,NA,"economics","United Kingdom",1,3,NA,"155.245.28.20","cl-14",NA
3,3,1,2,NA,1993,"female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,-0.0862276799976826,2,1.91377232000232,1,1.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,17,7,4,13.5,NA,NA,"GRIexpt-2014-12-02-114543","Control",NA,1,2,NA," American History","United Kingdom",0,0,NA,"155.245.28.14","cl-8",NA
7,3,1,2,NA,1993,"female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-2,0.201926457462832,3,3.20192645746283,1,1.2,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,5.7,1,9.2,NA,NA,"GRIexpt-2014-12-02-114543","Control",NA,1,2,NA," Latin American Studies with Human Rights","United Kingdom",0,0,NA,"155.245.28.24","cl-18",NA
9,3,1,2,NA,1993,"male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-2,-0.00902675539255143,2,1.99097324460745,1,1.2,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,7,3.5,13,NA,NA,"GRIexpt-2014-12-02-114543","Control",NA,1,2,NA," Biomedical Science","United Kingdom",0,0,NA,"155.245.28.17","cl-11",NA
6,3,1,2,NA,1995,"female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-2,0.0352440943010152,2,2.03524409430102,2,2.1,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,8,4.8,15.3,NA,NA,"GRIexpt-2014-12-02-114543","Control",NA,1,2,NA," BA International Relations with Modern Languages","Bulgaria",0,0,NA,"155.245.28.9","cl-3",NA
16,3,1,2,NA,1995,"male","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0.179600181151181,6,6.17960018115118,2,2.1,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,33,3.9,3.5,9.9,NA,NA,"GRIexpt-2014-12-02-114543","Control",NA,1,2,NA," Bsc Computer Science ","United Kingdom",1,10,NA,"155.245.28.11","cl-5",NA
17,3,1,2,NA,1996,"male","brown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-1,-0.263523108931258,5,4.73647689106874,2,2.1,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,3,3.5,9,NA,NA,"GRIexpt-2014-12-02-114543","Control",NA,1,2,NA,"Computer Networks","United Kingdom",0,0,NA,"155.245.28.12","cl-6",NA
5,3,1,2,NA,1996,"male","brown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,-0.296515126805752,5,4.70348487319425,2,2.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,2,2.1,6.6,NA,NA,"GRIexpt-2014-12-02-114543","Control",NA,1,2,NA," accounting and finance","United Kingdom",0,1,NA,"155.245.28.19","cl-13",NA
12,3,1,2,NA,1993,"female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-2,0.191807222971693,4,4.19180722297169,2,2.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,5,2,9.5,NA,NA,"GRIexpt-2014-12-02-114543","Control",NA,1,2,NA," Business Management and Modern Languages
","Slovak Republic",1,2,NA,"155.245.28.16","cl-10",NA
15,3,1,2,NA,1995,"female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0.267978853918612,5,5.26797885391861,2,2.2,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,6,2.1,10.6,NA,NA,"GRIexpt-2014-12-02-114543","Control",NA,1,2,NA," Spanish Studies and Modern Languages","United Kingdom",1,2,NA,"155.245.28.10","cl-4",NA
1,3,1,2,NA,1994,"male","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,-0.100770764518529,3,2.89922923548147,3,3.1,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,42,5.6,3,11.1,NA,NA,"GRIexpt-2014-12-02-114543","Control",NA,1,2,NA," Politics BA","United Kingdom",1,2,NA,"155.245.28.41","cl-1",NA
4,3,1,2,NA,1995,"female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-1,0.179957735538483,3,3.17995773553848,3,3.1,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,27,6,3.4,11.9,NA,NA,"GRIexpt-2014-12-02-114543","Control",NA,1,2,NA,"BCS Psychology","Other",0,0,NA,"155.245.28.23","cl-17",NA
10,3,1,2,NA,1996,"female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0.133846838772297,4,4.1338468387723,3,3.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,6,4.5,13,NA,NA,"GRIexpt-2014-12-02-114543","Control",NA,1,2,NA,"english and french law","France",0,0,NA,"155.245.28.13","cl-7",NA
13,3,1,2,NA,1996,"female","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,-0.0301534487865865,5,4.96984655121341,3,3.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,27,5.5,1.5,9.5,NA,NA,"GRIexpt-2014-12-02-114543","Control",NA,1,2,NA," Biomedical Science","United Kingdom",1,1,NA,"155.245.28.8","cl-2",NA
14,3,1,2,NA,1994,"female","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,-1,-0.26178425475955,6,5.73821574524045,3,3.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,5.5,2.8,10.8,NA,NA,"GRIexpt-2014-12-02-114543","Control",NA,1,2,NA," modern languages","United Kingdom",1,3,NA,"155.245.28.15","cl-9",NA
18,3,1,2,NA,1996,"female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-2,0.247258614236489,4,4.24725861423649,3,3.2,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,5.5,2.8,10.8,NA,NA,"GRIexpt-2014-12-02-114543","Control",NA,1,2,NA," Sociology","France",0,0,NA,"155.245.28.22","cl-16",NA
2,4,1,3,NA,1992,"female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,-0.25796908386983,3,2.74203091613017,1,1.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,7,2,11.5,NA,NA,"GRIexpt-2014-12-02-114543","Control",NA,1,2,NA," Bachelor of Education","Germany",1,1,NA,"155.245.28.18","cl-12",NA
8,4,1,3,NA,1993,"female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-1,0.286999140679836,3,3.28699914067984,1,1.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,27,10,3.5,16,NA,NA,"GRIexpt-2014-12-02-114543","Control",NA,1,2,NA," Economics","Netherlands",0,0,NA,"155.245.28.21","cl-15",NA
11,4,1,3,NA,1995,"female","brown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0.0239133051596582,3,3.02391330515966,1,1.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,10,4,16.5,NA,NA,"GRIexpt-2014-12-02-114543","Control",NA,1,2,NA,"economics","United Kingdom",1,3,NA,"155.245.28.20","cl-14",NA
3,4,1,3,NA,1993,"female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.186163761187345,2,2.18616376118734,1,1.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,17,7,4,13.5,NA,NA,"GRIexpt-2014-12-02-114543","Control",NA,1,2,NA," American History","United Kingdom",0,0,NA,"155.245.28.14","cl-8",NA
