"id","period","userperiod","round","instructions","byear","gender","race","ideo1","ideo2","ideo3","ideo4","ideo5","ideo6","ideo7","ideo8","ideo9","ideo10","sp","ideo_test","noise","ideology","ideology.noise","mg","group","group_id","prop1","prop2","prop3","offer","vote","vote_result","pd1","pd2","pd3","earnings","payment","pay_period","select_period","select_earn","payoffdictator","final_earnings","demand","comment","session","treatment","treat_inst","uni","type_student","startyear","degree","nationality","expts","t_expts","moveon","IP","client","seat"
2,1,0,0,NA,"1992","male","white","2","-1","-1","-2","1","2","2","-1","0","0",5,"0",-0.0770341461524368,5,4.92296585384756,2,2.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,7,3.5,13," It was about seeing who is willing to give out what amount to each person but the strategy that most people used was to gain as much as possible but also giving the next person down enough to get them to accept the amount which would not be good for the odd one out","it was okay, nothing brilliant.  ","GRIexpt-2014-12-03-105420","GRI","Read","1","2",NA," Computer Science","United Kingdom","1","3",NA,"155.245.28.17","cl-11",NA
16,1,0,0,NA,"1991","female","white","0","-1","1","-2","0","2","2","1","0","-1",1,"-1",0.00227156570181253,1,1.00227156570181,2,2.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,9,4,15.5," Trusting other people"," That it is not easy to decide because from my personal point of view equal is great but it should be based on what people actually deserve","GRIexpt-2014-12-03-105420","GRI","Read","1","2",NA,"Art History and Modern languages ","Italy","1","1",NA,"155.245.28.20","cl-14",NA
5,1,0,0,NA,"1995","male","white","1","0","1","1","-2","2","1","-1","1","-2",3,"0",0.26893713590689,3,3.26893713590689,3,3.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,8.5,4.1,15.1," How fair people are in sharing wealth."," It was ok, a bit easy to cheat by placing in groups of 3, 2 people can share all the money and have majority vote leaving the third player with nothing.","GRIexpt-2014-12-03-105420","GRI","Read","1","2",NA," Marine Biology","United Kingdom","1","5",NA,"155.245.28.10","cl-4",NA
8,1,0,0,NA,"1995","male","black","1","-1","0","-1","1","1","-1","0","-1","0",5,"-2",-0.320999444462359,5,4.67900055553764,3,3.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,8.5,4,15,"How people think money should be divided among a number of random people, including themselves. i.e whether it should be done equally or certain people should earn more"," I enjoyed it, and thought it was fun, i think there should have been a time limit though, as i was often waiting around for long time periods for the next round","GRIexpt-2014-12-03-105420","GRI","Read","1","2",NA," Computer Science","United Kingdom","1","6",NA,"155.245.28.18","cl-12",NA
15,1,0,0,NA,"1996","male","brown","-1","-2","0","-1","-2","0","1","2","1","-1",8,"-2",-0.0196154730860144,8,7.98038452691399,3,3.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,8,3.8,14.3," Decision making. Political peronsality:left or right"," It was interesting to take part in especially to see that each round was different. Hardly anyone thought alike","GRIexpt-2014-12-03-105420","GRI","Read","1","2",NA," Accounting and finance (BSc)","United Kingdom","1","3",NA,"155.245.28.21","cl-15",NA
4,1,0,0,NA,"1996","female","white","0","-2","-1","-1","-1","2","2","1","1","0",3,"0",0.119195615500212,3,3.11919561550021,3,3.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,5.9,1.1,9.5," I think the experiment was about working out that whether you were cutting your losses or not, and if you got more confident once winning or gaining more money as you went on. Whether the idea of money went to your head or not. "," I was impressed but I don't think you should have known before hand what ever you won you got to keep, because it led to people cutting a participant out of the money, in order to gain because if 2 people voted they got the money. But an interesting experiment as you never knew what you would get as it was like gambling. 
","GRIexpt-2014-12-03-105420","GRI","Read","1","2",NA," History","United Kingdom","0","0",NA,"155.245.28.14","cl-8",NA
12,1,0,0,NA,"1991","female","white","2","-2","2","0","-2","2","2","2","-1","1",1,"0",0.472771249245852,1,1.47277124924585,3,3.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,4.5,1,8," About how people make decisions in different situations. If you offered to someone a big quantity of money and the same for you it was accepted but the player number 3 wouldn't receive anything. I tried to divide the 17 pounds in more or less equal parts so everyone could earn something. "," That some people think like me but other prefer to earn as much as possible without caring if someone wouldn't receive anything","GRIexpt-2014-12-03-105420","GRI","Read","1","0",NA," MA Translation, Interpreting and Subtitling","Spain","1","1",NA,"155.245.28.41","cl-1",NA
18,1,0,0,NA,"1995","female","white","1","-1","-1","-1","1","2","1","0","1","1",5,"-2",0.0903707282152026,5,5.0903707282152,3,3.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,4,11.5," About the principle we were told about on a lecture. Where we were told that people accept any positive amount even if it is very small because it will be profit anyway."," I couldn't understand how the political views influence, maybe because i don't know the meaning of each. Too slowly, too much time for making a decision.","GRIexpt-2014-12-03-105420","GRI","Read","1","2",NA," BSc Accounting and Finance","Estonia","1","2",NA,"155.245.28.13","cl-7",NA
3,2,1,1,NA,"1987","female","white","-2","-2","2","1","-1","2","2","1","0","0",6,"0",0.689553910586983,6,6.68955391058698,1,1.1,1,"5.7","5.7","5.6","prop_1","1","Accepted",NA,NA,NA,5.7,1,2,37,6,5,13.5,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA," BA in Business Management and Modern Languages","Finland","0","0","Next Negotiation","155.245.28.15","cl-9",NA
6,2,1,1,NA,"1995","female","white","-2","-2","1","0","-2","2","2","2","-2","-1",2,"-2",0.122930492879823,2,2.12293049287982,1,1.1,2,"0","9","8","prop_1","1","Accepted",NA,NA,NA,5.7,1,2,37,5.7,3.5,11.7,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA," Art History","Spain","1","1","Next Negotiation","155.245.28.8","cl-2",NA
7,2,1,1,NA,"1988","female","white","1","-1","0","0","-2","2","2","1","-2","-2",2,"0",0.252665408188477,2,2.25266540818848,1,1.1,3,"5.7","5.6","5.7","prop_1","1","Accepted",NA,NA,NA,5.6,1,2,42,5.7,2,10.2,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","1",NA," LLM International Human Rights Law","Spain","1","1","Next Negotiation","155.245.28.11","cl-5",NA
10,2,1,1,NA,"1994","female","white","-1","-2","1","-1","0","2","2","2","1","0",6,"0",-0.599950220016763,6,5.40004977998324,1,1.2,1,"5.7","5.7","5.6","prop_3","1","Accepted",NA,NA,NA,5.6,1,2,32,5.7,2,10.2,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA," Psychology","United Kingdom","1","5","Next Negotiation","155.245.28.24","cl-18",NA
11,2,1,1,NA,"1994","female","white","1","-2","0","0","1","2","0","2","0","0",5,"-1",-0.523964811256155,5,4.47603518874384,1,1.2,2,"5.7","5.6","5.7","prop_3","1","Accepted",NA,NA,NA,5.7,1,2,32,5.6,2.7,10.8,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA," English studies. Language and linguistic depart.","Spain","1","1","Next Negotiation","155.245.28.19","cl-13",NA
13,2,1,1,NA,"1991","male","white","1","0","1","-1","-1","0","1","0","2","0",6,"0",0.133137424942106,6,6.13313742494211,1,1.2,3,"5.60","5.70","5.70","prop_3","1","Accepted",NA,NA,NA,5.7,1,2,32,0,2.8,5.3,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"0","0",NA," ","United Kingdom","1","5","Next Negotiation","155.245.28.9","cl-3",NA
9,2,1,1,NA,"1994","female","white","0","-2","1","-1","-1","2","2","1","0","0",3,"0",0.410043505299836,3,3.41004350529984,2,2.1,1,"5","6","6","prop_1","1","Accepted",NA,NA,NA,5,1,2,13,4,3,9.5,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA," BA Business Management and Modern Languages","Norway","1","1","Next Negotiation","155.245.28.16","cl-10",NA
14,2,1,1,NA,"1996","female","white","1","-1","1","-2","-1","1","1","1","-1","1",7,"-2",0.0144231259357184,7,7.01442312593572,2,2.1,2,"4","10","3","prop_1","1","Accepted",NA,NA,NA,6,1,2,17,5,2.5,10,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA," Accounting and Management","Bulgaria","1","2","Next Negotiation","155.245.28.12","cl-6",NA
17,2,1,1,NA,"1996","female","white","-1","-2","1","-1","-2","2","2","1","-2","-1",4,"0",-0.269492638297379,4,3.73050736170262,2,2.1,3,"5.7","5.7","5.6","prop_1","1","Accepted",NA,NA,NA,6,1,2,2,6,2,10.5,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA," LLB French and English Law","France","1","1","Next Negotiation","155.245.28.23","cl-17",NA
1,2,1,1,NA,"1996","male","white","0","0","-1","1","0","-1","1","0","1","1",7,"0",-0.341929181385785,7,6.65807081861422,2,2.2,1,"8","5","4","prop_1","1","Accepted",NA,NA,NA,8,1,2,42,8,3,13.5,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA," French and English Law","France","1","2","Next Negotiation","155.245.28.22","cl-16",NA
2,2,1,1,NA,"1992","male","white","2","-1","-1","-2","1","2","2","-1","0","0",5,"0",0.606682461546734,5,5.60668246154673,2,2.2,2,"5.00","7.00","5.00","prop_1","1","Accepted",NA,NA,NA,5,1,2,17,7,3.5,13,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA," Computer Science","United Kingdom","1","3","Next Negotiation","155.245.28.17","cl-11",NA
16,2,1,1,NA,"1991","female","white","0","-1","1","-2","0","2","2","1","0","-1",1,"-1",0.00286133070476358,1,1.00286133070476,2,2.2,3,"5.5","5.5","6","prop_1","1","Accepted",NA,NA,NA,4,1,2,37,9,4,15.5,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA,"Art History and Modern languages ","Italy","1","1","Next Negotiation","155.245.28.20","cl-14",NA
5,2,1,1,NA,"1995","male","white","1","0","1","1","-2","2","1","-1","1","-2",3,"0",0.104022539546713,3,3.10402253954671,3,3.1,1,"8","8","1","prop_1","1","Accepted",NA,NA,NA,8,1,2,47,8.5,4.1,15.1,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA," Marine Biology","United Kingdom","1","5","Next Negotiation","155.245.28.10","cl-4",NA
12,2,1,1,NA,"1991","female","white","2","-2","2","0","-2","2","2","2","-1","1",1,"0",-0.206176870316267,1,0.793823129683733,3,3.1,2,"5.5","6","5.5","prop_1","1","Accepted",NA,NA,NA,8,1,2,32,4.5,1,8,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","0",NA," MA Translation, Interpreting and Subtitling","Spain","1","1","Next Negotiation","155.245.28.41","cl-1",NA
18,2,1,1,NA,"1995","female","white","1","-1","-1","-1","1","2","1","0","1","1",5,"-2",0.318769158702344,5,5.31876915870234,3,3.1,3,"2","3","12","prop_1","1","Accepted",NA,NA,NA,1,1,2,7,5,4,11.5,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA," BSc Accounting and Finance","Estonia","1","2","Next Negotiation","155.245.28.13","cl-7",NA
4,2,1,1,NA,"1996","female","white","0","-2","-1","-1","-1","2","2","1","1","0",3,"0",0.123812075518072,3,3.12381207551807,3,3.2,1,"5.60","5.60","5.80","prop_2","1","Accepted",NA,NA,NA,5.7,1,2,43,5.9,1.1,9.5,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA," History","United Kingdom","0","0","Next Negotiation","155.245.28.14","cl-8",NA
8,2,1,1,NA,"1995","male","black","1","-1","0","-1","1","1","-1","0","-1","0",5,"-2",-0.0942441336344928,5,4.90575586636551,3,3.2,2,"5.7","5.7","5.6","prop_2","1","Accepted",NA,NA,NA,5.7,1,2,12,8.5,4,15,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA," Computer Science","United Kingdom","1","6","Next Negotiation","155.245.28.18","cl-12",NA
15,2,1,1,NA,"1996","male","brown","-1","-2","0","-1","-2","0","1","2","1","-1",8,"-2",-0.416397015098482,8,7.58360298490152,3,3.2,3,"5","5","7","prop_2","1","Accepted",NA,NA,NA,5.6,1,2,42,8,3.8,14.3,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA," Accounting and finance (BSc)","United Kingdom","1","3","Next Negotiation","155.245.28.21","cl-15",NA
3,3,1,2,NA,"1987","female","white","-2","-2","2","1","-1","2","2","1","0","0",6,"0",0.355111726745963,6,6.35511172674596,1,1.1,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,6,5,13.5,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA," BA in Business Management and Modern Languages","Finland","0","0",NA,"155.245.28.15","cl-9",NA
6,3,1,2,NA,"1995","female","white","-2","-2","1","0","-2","2","2","2","-2","-1",2,"-2",-0.685004449309781,2,1.31499555069022,1,1.1,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,5.7,3.5,11.7,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA," Art History","Spain","1","1",NA,"155.245.28.8","cl-2",NA
7,3,1,2,NA,"1988","female","white","1","-1","0","0","-2","2","2","1","-2","-2",2,"0",0.585913034481928,2,2.58591303448193,1,1.1,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,42,5.7,2,10.2,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","1",NA," LLM International Human Rights Law","Spain","1","1",NA,"155.245.28.11","cl-5",NA
10,3,1,2,NA,"1994","female","white","-1","-2","1","-1","0","2","2","2","1","0",6,"0",-0.189388001477346,6,5.81061199852265,1,1.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,5.7,2,10.2,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA," Psychology","United Kingdom","1","5",NA,"155.245.28.24","cl-18",NA
11,3,1,2,NA,"1994","female","white","1","-2","0","0","1","2","0","2","0","0",5,"-1",-0.437584684183821,5,4.56241531581618,1,1.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,5.6,2.7,10.8,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA," English studies. Language and linguistic depart.","Spain","1","1",NA,"155.245.28.19","cl-13",NA
13,3,1,2,NA,"1991","male","white","1","0","1","-1","-1","0","1","0","2","0",6,"0",-0.334507108153775,6,5.66549289184622,1,1.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,0,2.8,5.3,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"0","0",NA," ","United Kingdom","1","5",NA,"155.245.28.9","cl-3",NA
9,3,1,2,NA,"1994","female","white","0","-2","1","-1","-1","2","2","1","0","0",3,"0",-0.210031376732513,3,2.78996862326749,2,2.1,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,13,4,3,9.5,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA," BA Business Management and Modern Languages","Norway","1","1",NA,"155.245.28.16","cl-10",NA
14,3,1,2,NA,"1996","female","white","1","-1","1","-2","-1","1","1","1","-1","1",7,"-2",0.403670828230679,7,7.40367082823068,2,2.1,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,17,5,2.5,10,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA," Accounting and Management","Bulgaria","1","2",NA,"155.245.28.12","cl-6",NA
17,3,1,2,NA,"1996","female","white","-1","-2","1","-1","-2","2","2","1","-2","-1",4,"0",0.663706772634759,4,4.66370677263476,2,2.1,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,2,6,2,10.5,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA," LLB French and English Law","France","1","1",NA,"155.245.28.23","cl-17",NA
1,3,1,2,NA,"1996","male","white","0","0","-1","1","0","-1","1","0","1","1",7,"0",0.402784132864326,7,7.40278413286433,2,2.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,42,8,3,13.5,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA," French and English Law","France","1","2",NA,"155.245.28.22","cl-16",NA
2,3,1,2,NA,"1992","male","white","2","-1","-1","-2","1","2","2","-1","0","0",5,"0",-0.28508484843187,5,4.71491515156813,2,2.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,17,7,3.5,13,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA," Computer Science","United Kingdom","1","3",NA,"155.245.28.17","cl-11",NA
16,3,1,2,NA,"1991","female","white","0","-1","1","-2","0","2","2","1","0","-1",1,"-1",0.273797066090628,1,1.27379706609063,2,2.2,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,9,4,15.5,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA,"Art History and Modern languages ","Italy","1","1",NA,"155.245.28.20","cl-14",NA
5,3,1,2,NA,"1995","male","white","1","0","1","1","-2","2","1","-1","1","-2",3,"0",0.364167210832238,3,3.36416721083224,3,3.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,8.5,4.1,15.1,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA," Marine Biology","United Kingdom","1","5",NA,"155.245.28.10","cl-4",NA
12,3,1,2,NA,"1991","female","white","2","-2","2","0","-2","2","2","2","-1","1",1,"0",0.113999277260154,1,1.11399927726015,3,3.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,4.5,1,8,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","0",NA," MA Translation, Interpreting and Subtitling","Spain","1","1",NA,"155.245.28.41","cl-1",NA
18,3,1,2,NA,"1995","female","white","1","-1","-1","-1","1","2","1","0","1","1",5,"-2",-0.10399830811657,5,4.89600169188343,3,3.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,5,4,11.5,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA," BSc Accounting and Finance","Estonia","1","2",NA,"155.245.28.13","cl-7",NA
4,3,1,2,NA,"1996","female","white","0","-2","-1","-1","-1","2","2","1","1","0",3,"0",-0.0362505985889584,3,2.96374940141104,3,3.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,43,5.9,1.1,9.5,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA," History","United Kingdom","0","0",NA,"155.245.28.14","cl-8",NA
8,3,1,2,NA,"1995","male","black","1","-1","0","-1","1","1","-1","0","-1","0",5,"-2",0.672169516654685,5,5.67216951665469,3,3.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,8.5,4,15,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA," Computer Science","United Kingdom","1","6",NA,"155.245.28.18","cl-12",NA
15,3,1,2,NA,"1996","male","brown","-1","-2","0","-1","-2","0","1","2","1","-1",8,"-2",0.463269671238959,8,8.46326967123896,3,3.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,42,8,3.8,14.3,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA," Accounting and finance (BSc)","United Kingdom","1","3",NA,"155.245.28.21","cl-15",NA
3,4,1,3,NA,"1987","female","white","-2","-2","2","1","-1","2","2","1","0","0",6,"0",0.435434472514316,6,6.43543447251432,1,1.1,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,6,5,13.5,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA," BA in Business Management and Modern Languages","Finland","0","0",NA,"155.245.28.15","cl-9",NA
6,4,1,3,NA,"1995","female","white","-2","-2","1","0","-2","2","2","2","-2","-1",2,"-2",0.133457129681483,2,2.13345712968148,1,1.1,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,5.7,3.5,11.7,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA," Art History","Spain","1","1",NA,"155.245.28.8","cl-2",NA
7,4,1,3,NA,"1988","female","white","1","-1","0","0","-2","2","2","1","-2","-2",2,"0",0.318914940394461,2,2.31891494039446,1,1.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,42,5.7,2,10.2,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","1",NA," LLM International Human Rights Law","Spain","1","1",NA,"155.245.28.11","cl-5",NA
10,4,1,3,NA,"1994","female","white","-1","-2","1","-1","0","2","2","2","1","0",6,"0",-0.205799054540694,6,5.79420094545931,1,1.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,5.7,2,10.2,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA," Psychology","United Kingdom","1","5",NA,"155.245.28.24","cl-18",NA
11,4,1,3,NA,"1994","female","white","1","-2","0","0","1","2","0","2","0","0",5,"-1",0.137607082026079,5,5.13760708202608,1,1.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,5.6,2.7,10.8,NA,NA,"GRIexpt-2014-12-03-105420","GRI",NA,"1","2",NA," English studies. Language and linguistic depart.","Spain","1","1",NA,"155.245.28.19","cl-13",NA
