"id","period","userperiod","round","instructions","byear","gender","race","ideo1","ideo2","ideo3","ideo4","ideo5","ideo6","ideo7","ideo8","ideo9","ideo10","sp","ideo_test","noise","ideology","ideology.noise","mg","group","group_id","prop1","prop2","prop3","offer","vote","vote_result","pd1","pd2","pd3","earnings","payment","pay_period","select_period","select_earn","payoffdictator","final_earnings","demand","comment","session","treatment","treat_inst","uni","type_student","startyear","degree","nationality","expts","t_expts","moveon","IP","client","seat"
16,1,0,0,NA,"1995","female","white","-1","-2","2","-1","0","2","2","2","2","-1",2,"0",-0.231877504568547,2,1.76812249543145,2,2.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,5.8,4,12.3," If equal opportunities are made based on their opinions given beforehand."," I thought it was well-constructed to an extent. It was good to show how people react to situations that involve money, but the experiment was a bit too repetitive and the waiting time was lengthy. ","GRIexpt-2014-12-03-142507","GRI","Read","1","2",NA," Criminology","Cyprus","1","2",NA,"155.245.28.41","cl-1",NA
3,1,0,0,NA,"1995","male","white","1","2","-1","0","-1","1","2","0","0","0",7,"0",0.533821640256792,7,7.53382164025679,3,3.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,5,2,9.5," To see if people people from a certain perceptive offered fairer amounts and whether apparently knowing others political position changed the amount offered "," It was certainly interesting that in some rounds the offer would attempt to divide the money equally, while in others people essentially bribed one participant in order to gain the most amount of money for themselves, while leaving one participant with either next to or in fact nothing.","GRIexpt-2014-12-03-142507","GRI","Read","1","2",NA," Philosophy and Sociology ","United Kingdom","1","4",NA,"155.245.28.22","cl-16",NA
8,1,0,0,NA,"1992","female","white","0","-1","0","0","0","1","2","0","2","0",4,"0",0.0353576007299126,4,4.03535760072991,3,3.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,9,3.5,15," Seeing if people would continue sharing their money equally after the amount begin to change. Also to see if people can work out that you only need one other person to accept the offer so you can give a low offer to the remaining person. "," It was ok","GRIexpt-2014-12-03-142507","GRI","Read","1","1",NA,"MA Advertising, Marketing and the Media","United Kingdom","1","4",NA,"155.245.28.12","cl-6",NA
14,1,0,0,NA,"1996","male","white","-2","-2","-1","-2","-2","-1","2","-1","-2","-1",9,"-2",-0.69597184532322,9,8.30402815467678,3,3.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,6.9,3.5,12.9," Political opinions and allocation","That it cant be objective firstly since university students will aim for money thus the sample is just biased to begin with, also the questions to allocate each person into a left to right bar were completely vague and I believe not representative. Overall though this experiment might represent how people with different political views would share the money differently, though it also represents how corrupt people might be because even their political views they might share the money in a different way than what their views support. ","GRIexpt-2014-12-03-142507","GRI","Read","1","2",NA," Biomedical sciences","Greece","1","2",NA,"155.245.28.10","cl-4",NA
2,1,0,0,NA,"1989","male","white","-2","1","-1","1","0","2","-1","1","1","-1",7,"-2",-0.325757295126095,7,6.6742427048739,3,3.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,10,3,15.5," How to convince people to accept a situation that they think is as good as it can be. By convincing the majority they are better off accepting the offer even though the proposing wins and the other participant loses."," A good assessment of how people think about money and the lengths they will go to to get the most for themselves and ensure the proposal is accepted.","GRIexpt-2014-12-03-142507","GRI","Read","1","2",NA," computer science","United Kingdom","1","2",NA,"155.245.28.15","cl-9",NA
7,1,0,0,NA,"1995","male","white","1","0","1","-2","-2","2","2","2","-1","-1",3,"-2",0.366529795806855,3,3.36652979580685,3,3.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,10,3,15.5,"About the relationship between people's stated principles and values and their observed actions. "," It was interesting but got rather boring since 10/10 periods i was involved in got settled in the first round and I had to do a lot of waiting. ","GRIexpt-2014-12-03-142507","GRI","Read","1","2",NA,"Philosophy, Politics and Economics","Greece","1","2",NA,"155.245.28.18","cl-12",NA
17,1,0,0,NA,"1993","male","white","-1","0","-1","0","-2","1","2","-1","1","0",7,"0",0.481208176678046,7,7.48120817667805,3,3.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0,3,5.5," Based on someones political viewpoint how would they divide the money up."," It was reasonably interesting to see how the offers changed over the 10 rounds. They tended to be pretty equal at the start to extremes at the end","GRIexpt-2014-12-03-142507","GRI","Read","1","1",NA," MSc Statistics","United Kingdom","0","0",NA,"155.245.28.11","cl-5",NA
6,2,1,1,NA,"1995","female","white","-2","0","0","1","0","-1","2","2","0","-2",5,"2",-0.147995161125436,5,4.85200483887456,1,1.1,1,"10","3.5","3.5","prop_3","1","Accepted",NA,NA,NA,5,1,2,27,9,3.5,15,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA,"Sociology","Bulgaria","0","0","Next Negotiation","155.245.28.17","cl-11",NA
10,2,1,1,NA,"1995","female","black","-1","-2","2","-2","-1","2","2","2","1","0",3,"0",0.469131264882162,3,3.46913126488216,1,1.1,2,"5.6","5.6","5.8","prop_3","1","Accepted",NA,NA,NA,6,1,2,22,8.5,2,13,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA," Biomedical Sciences (with a year abroad)","United Kingdom","0","0","Next Negotiation","155.245.28.13","cl-7",NA
11,2,1,1,NA,"1995","female","black","0","-1","0","1","-1","1","2","0","0","-1",7,"0",-0.412194123445079,7,6.58780587655492,1,1.1,3,"5","6","6","prop_3","1","Accepted",NA,NA,NA,6,1,2,22,8.5,2.8,13.8,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA,"Business Management ","Netherlands","1","2","Next Negotiation","155.245.28.23","cl-17",NA
9,2,1,1,NA,"1992","male","white","1","0","0","0","-1","2","2","0","-2","0",6,"0",0.566849345853552,6,6.56684934585355,1,1.2,1,"5.6","5.7","5.7","prop_3","1","Accepted",NA,NA,NA,5.5,1,2,42,10,3.1,15.6,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA,"BSc Economics (incl year abroad)","Lithuania","1","15","Next Negotiation","155.245.28.16","cl-10",NA
13,2,1,1,NA,"1994","female","white","-2","-2","0","-1","-2","2","2","2","-2","-2",3,"0",-0.377466145483777,3,2.62253385451622,1,1.2,2,"5.7","5.6","5.7","prop_3","1","Accepted",NA,NA,NA,5.5,1,2,32,7,3.1,12.6,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA," Psychology","Italy","1","15","Next Negotiation","155.245.28.19","cl-13",NA
15,2,1,1,NA,"1994","female","white","0","-2","-1","-1","-1","2","2","0","0","-1",3,"-2",0.423793503828347,3,3.42379350382835,1,1.2,3,"5.5","5.5","6","prop_3","1","Accepted",NA,NA,NA,6,1,2,37,5,3.5,11,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA," BA DRAMA","United Kingdom","0","0","Next Negotiation","155.245.28.9","cl-3",NA
4,2,1,1,NA,"1996","male","black","-2","-2","-1","0","-1","-2","1","0","1","1",5,"0",-0.234090013289824,5,4.76590998671018,2,2.1,1,"6","5.5","5.5","prop_2","1","Accepted",NA,NA,NA,5,1,2,37,7,3.5,13,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA," BSc Economics (including placement year)","United Kingdom","1","2","Next Negotiation","155.245.28.20","cl-14",NA
12,2,1,1,NA,"1995","female","black","1","-2","-1","0","1","-1","1","2","1","1",8,"0",-0.250771080655977,8,7.74922891934402,2,2.1,2,"5","7","5","prop_2","1","Accepted",NA,NA,NA,7,1,2,22,1,2.5,6,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA," Biomedical Sciences","United Kingdom","1","3","Next Negotiation","155.245.28.21","cl-15",NA
18,2,1,1,NA,"1994","female","white","-1","-1","1","-2","-2","2","2","1","2","-1",3,"0",-0.400620310613885,3,2.59937968938611,2,2.1,3,"6","5","6","prop_2","1","Accepted",NA,NA,NA,5,1,2,17,5.5,2.5,10.5,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA," Biomedical Science","United Kingdom","1","1","Next Negotiation","155.245.28.14","cl-8",NA
1,2,1,1,NA,"1994","female","black","-2","-2","0","-1","1","-2","1","1","0","0",5,"2",-0.468317162105814,5,4.53168283789419,2,2.2,1,"5.60","5.7","5.70","prop_2","1","Accepted",NA,NA,NA,5.7,1,2,32,5.7,3.5,11.7,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA," Biomedical Science","Austria","0","0","Next Negotiation","155.245.28.8","cl-2",NA
5,2,1,1,NA,"1996","female","white","1","-2","1","1","-1","2","2","1","1","0",6,"-2",0.588042391696945,6,6.58804239169694,2,2.2,2,"5.70","5.60","5.70","prop_2","1","Accepted",NA,NA,NA,5.6,1,2,7,5,2,9.5,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA," Genetics","United Kingdom","0","0","Next Negotiation","155.245.28.24","cl-18",NA
16,2,1,1,NA,"1995","female","white","-1","-2","2","-1","0","2","2","2","2","-1",2,"0",0.199457044713199,2,2.1994570447132,2,2.2,3,"5.70","5.70","5.60","prop_2","1","Accepted",NA,NA,NA,5.7,1,2,47,5.8,4,12.3,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA," Criminology","Cyprus","1","2","Next Negotiation","155.245.28.41","cl-1",NA
2,2,1,1,NA,"1989","male","white","-2","1","-1","1","0","2","-1","1","1","-1",7,"-2",-0.27421627882868,7,6.72578372117132,3,3.1,1,"5.8","5.6","5.6","prop_3","1","Accepted",NA,NA,NA,5.7,1,2,22,10,3,15.5,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA," computer science","United Kingdom","1","2","Next Negotiation","155.245.28.15","cl-9",NA
3,2,1,1,NA,"1995","male","white","1","2","-1","0","-1","1","2","0","0","0",7,"0",0.164353156881407,7,7.16435315688141,3,3.1,2,"5.5","6","5.5","prop_3","1","Accepted",NA,NA,NA,5.6,1,2,12,5,2,9.5,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA," Philosophy and Sociology ","United Kingdom","1","4","Next Negotiation","155.245.28.22","cl-16",NA
14,2,1,1,NA,"1996","male","white","-2","-2","-1","-2","-2","-1","2","-1","-2","-1",9,"-2",0.505868575302884,9,9.50586857530288,3,3.1,3,"5.7","5.6","5.7","prop_3","1","Accepted",NA,NA,NA,5.7,1,2,17,6.9,3.5,12.9,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA," Biomedical sciences","Greece","1","2","Next Negotiation","155.245.28.10","cl-4",NA
7,2,1,1,NA,"1995","male","white","1","0","1","-2","-2","2","2","2","-1","-1",3,"-2",0.0889058789703995,3,3.0889058789704,3,3.2,1,"5.5","5.5","6","prop_1","1","Accepted",NA,NA,NA,5.5,1,2,32,10,3,15.5,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA,"Philosophy, Politics and Economics","Greece","1","2","Next Negotiation","155.245.28.18","cl-12",NA
8,2,1,1,NA,"1992","female","white","0","-1","0","0","0","1","2","0","2","0",4,"0",-0.456011060904711,4,3.54398893909529,3,3.2,2,"5.50","6","5.50","prop_1","1","Accepted",NA,NA,NA,5.5,1,2,42,9,3.5,15,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","1",NA,"MA Advertising, Marketing and the Media","United Kingdom","1","4","Next Negotiation","155.245.28.12","cl-6",NA
17,2,1,1,NA,"1993","male","white","-1","0","-1","0","-2","1","2","-1","1","0",7,"0",0.66672053989023,7,7.66672053989023,3,3.2,3,"5","5","7","prop_1","1","Accepted",NA,NA,NA,6,1,2,37,0,3,5.5,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","1",NA," MSc Statistics","United Kingdom","0","0","Next Negotiation","155.245.28.11","cl-5",NA
6,3,1,2,NA,"1995","female","white","-2","0","0","1","0","-1","2","2","0","-2",5,"2",-0.249920137878507,5,4.75007986212149,1,1.1,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,27,9,3.5,15,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA,"Sociology","Bulgaria","0","0",NA,"155.245.28.17","cl-11",NA
10,3,1,2,NA,"1995","female","black","-1","-2","2","-2","-1","2","2","2","1","0",3,"0",-0.535543785709888,3,2.46445621429011,1,1.1,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,8.5,2,13,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA," Biomedical Sciences (with a year abroad)","United Kingdom","0","0",NA,"155.245.28.13","cl-7",NA
11,3,1,2,NA,"1995","female","black","0","-1","0","1","-1","1","2","0","0","-1",7,"0",0.0152045369148255,7,7.01520453691483,1,1.1,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,8.5,2.8,13.8,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA,"Business Management ","Netherlands","1","2",NA,"155.245.28.23","cl-17",NA
9,3,1,2,NA,"1992","male","white","1","0","0","0","-1","2","2","0","-2","0",6,"0",0.527540187491104,6,6.5275401874911,1,1.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,42,10,3.1,15.6,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA,"BSc Economics (incl year abroad)","Lithuania","1","15",NA,"155.245.28.16","cl-10",NA
13,3,1,2,NA,"1994","female","white","-2","-2","0","-1","-2","2","2","2","-2","-2",3,"0",0.166841901885346,3,3.16684190188535,1,1.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,7,3.1,12.6,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA," Psychology","Italy","1","15",NA,"155.245.28.19","cl-13",NA
15,3,1,2,NA,"1994","female","white","0","-2","-1","-1","-1","2","2","0","0","-1",3,"-2",-0.0906262485776097,3,2.90937375142239,1,1.2,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,5,3.5,11,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA," BA DRAMA","United Kingdom","0","0",NA,"155.245.28.9","cl-3",NA
4,3,1,2,NA,"1996","male","black","-2","-2","-1","0","-1","-2","1","0","1","1",5,"0",0.627065985370427,5,5.62706598537043,2,2.1,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,7,3.5,13,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA," BSc Economics (including placement year)","United Kingdom","1","2",NA,"155.245.28.20","cl-14",NA
12,3,1,2,NA,"1995","female","black","1","-2","-1","0","1","-1","1","2","1","1",8,"0",-0.596374773373827,8,7.40362522662617,2,2.1,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,1,2.5,6,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA," Biomedical Sciences","United Kingdom","1","3",NA,"155.245.28.21","cl-15",NA
18,3,1,2,NA,"1994","female","white","-1","-1","1","-2","-2","2","2","1","2","-1",3,"0",-0.208220597729087,3,2.79177940227091,2,2.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,17,5.5,2.5,10.5,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA," Biomedical Science","United Kingdom","1","1",NA,"155.245.28.14","cl-8",NA
1,3,1,2,NA,"1994","female","black","-2","-2","0","-1","1","-2","1","1","0","0",5,"2",-0.596842524595559,5,4.40315747540444,2,2.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,5.7,3.5,11.7,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA," Biomedical Science","Austria","0","0",NA,"155.245.28.8","cl-2",NA
5,3,1,2,NA,"1996","female","white","1","-2","1","1","-1","2","2","1","1","0",6,"-2",0.563341569760814,6,6.56334156976081,2,2.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,5,2,9.5,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA," Genetics","United Kingdom","0","0",NA,"155.245.28.24","cl-18",NA
16,3,1,2,NA,"1995","female","white","-1","-2","2","-1","0","2","2","2","2","-1",2,"0",0.016260898578912,2,2.01626089857891,2,2.2,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,5.8,4,12.3,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA," Criminology","Cyprus","1","2",NA,"155.245.28.41","cl-1",NA
2,3,1,2,NA,"1989","male","white","-2","1","-1","1","0","2","-1","1","1","-1",7,"-2",0.43003124431707,7,7.43003124431707,3,3.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,10,3,15.5,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA," computer science","United Kingdom","1","2",NA,"155.245.28.15","cl-9",NA
3,3,1,2,NA,"1995","male","white","1","2","-1","0","-1","1","2","0","0","0",7,"0",0.235419539036229,7,7.23541953903623,3,3.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,5,2,9.5,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA," Philosophy and Sociology ","United Kingdom","1","4",NA,"155.245.28.22","cl-16",NA
14,3,1,2,NA,"1996","male","white","-2","-2","-1","-2","-2","-1","2","-1","-2","-1",9,"-2",0.412143493257463,9,9.41214349325746,3,3.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,17,6.9,3.5,12.9,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA," Biomedical sciences","Greece","1","2",NA,"155.245.28.10","cl-4",NA
7,3,1,2,NA,"1995","male","white","1","0","1","-2","-2","2","2","2","-1","-1",3,"-2",0.197540594404563,3,3.19754059440456,3,3.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,10,3,15.5,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA,"Philosophy, Politics and Economics","Greece","1","2",NA,"155.245.28.18","cl-12",NA
8,3,1,2,NA,"1992","female","white","0","-1","0","0","0","1","2","0","2","0",4,"0",0.420581696834415,4,4.42058169683442,3,3.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,42,9,3.5,15,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","1",NA,"MA Advertising, Marketing and the Media","United Kingdom","1","4",NA,"155.245.28.12","cl-6",NA
17,3,1,2,NA,"1993","male","white","-1","0","-1","0","-2","1","2","-1","1","0",7,"0",-0.340296066831797,7,6.6597039331682,3,3.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,0,3,5.5,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","1",NA," MSc Statistics","United Kingdom","0","0",NA,"155.245.28.11","cl-5",NA
6,4,1,3,NA,"1995","female","white","-2","0","0","1","0","-1","2","2","0","-2",5,"2",-0.591027107834816,5,4.40897289216518,1,1.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,27,9,3.5,15,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA,"Sociology","Bulgaria","0","0",NA,"155.245.28.17","cl-11",NA
10,4,1,3,NA,"1995","female","black","-1","-2","2","-2","-1","2","2","2","1","0",3,"0",0.55071512949653,3,3.55071512949653,1,1.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,8.5,2,13,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA," Biomedical Sciences (with a year abroad)","United Kingdom","0","0",NA,"155.245.28.13","cl-7",NA
11,4,1,3,NA,"1995","female","black","0","-1","0","1","-1","1","2","0","0","-1",7,"0",0.112442209850997,7,7.112442209851,1,1.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,8.5,2.8,13.8,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA,"Business Management ","Netherlands","1","2",NA,"155.245.28.23","cl-17",NA
9,4,1,3,NA,"1992","male","white","1","0","0","0","-1","2","2","0","-2","0",6,"0",-0.0119779986795038,6,5.9880220013205,1,1.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,42,10,3.1,15.6,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA,"BSc Economics (incl year abroad)","Lithuania","1","15",NA,"155.245.28.16","cl-10",NA
13,4,1,3,NA,"1994","female","white","-2","-2","0","-1","-2","2","2","2","-2","-2",3,"0",0.698216043831781,3,3.69821604383178,1,1.2,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,7,3.1,12.6,NA,NA,"GRIexpt-2014-12-03-142507","GRI",NA,"1","2",NA," Psychology","Italy","1","15",NA,"155.245.28.19","cl-13",NA
