"id","period","userperiod","round","instructions","byear","gender","race","ideo1","ideo2","ideo3","ideo4","ideo5","ideo6","ideo7","ideo8","ideo9","ideo10","sp","ideo_test","noise","ideology","ideology.noise","mg","group","group_id","prop1","prop2","prop3","offer","vote","vote_result","pd1","pd2","pd3","earnings","payment","pay_period","select_period","select_earn","payoffdictator","final_earnings","demand","comment","session","treatment","treat_inst","uni","type_student","startyear","degree","nationality","expts","t_expts","moveon","IP","client","seat"
11,1,0,0,NA,"1995","female","brown","2","-2","0","-1","1","2","2","2","1","0",5,"-2",0.434996520495042,5,5.43499652049504,3,3.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5,2,9.5,"To assess the way money will be allocated in the different parties. Maybe to see the inequalities in the distribution of money as well in the different political parties."," It was interesting to see the different proposals.","GRIexpt-2015-02-25-102407","GRI","Read","1","2",NA," accounting and finance","Mauritius","0","0",NA,"155.245.28.25","Cl-19",NA
16,1,0,0,NA,"1995","female","white","0","-2","2","-1","-1","2","2","2","0","0",4,"0",0.536482729343697,4,4.5364827293437,3,3.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,7,4.2,13.7,"How people make decisions in groups, especially when aware of the race and political views of the rest of the group members."," Interesting to participate in, I'd like to hear more about it if possible.","GRIexpt-2015-02-25-102407","GRI","Read","1","2",NA," Criminology with Social Psychology","Greece","1","4",NA,"155.245.28.9","cl-3",NA
7,1,0,0,NA,"1994","female","black","1","1","0","-1","0","1","2","2","0","0",5,"-2",0.0119284105952829,5,5.01192841059528,3,3.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,5,2,9.5," How people act in an anonymous situation and whether monetary greed affects this. 
For example, most people allocated the most amount of money to themselves - namely <a3>7 but in a situation where they are not anonymous, they would split it equally."," The waiting periods were really long. I have so many drawings to prove this. I liked it though, other than waiting in-between the rounds","GRIexpt-2015-02-25-102407","GRI","Read","1","2",NA," BSc Biomedical Science","United Kingdom","0","0",NA,"155.245.28.21","cl-15",NA
12,1,0,0,NA,"1994","male","white","2","-1","0","-1","-1","0","2","2","-2","0",7,"-2",-0.358228372130543,7,6.64177162786946,3,3.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,5,14.5,"The allocation of wealth according to different political views.","All people noticed that is better to give everyone some amount of money, so that their allocation would be chosen. However, there was also the other strategy, where you give high amount of money to yourself and then slightly less amount to another player, leaving the third player with zero. This always won the other player's favorable vote.","GRIexpt-2015-02-25-102407","GRI","Read","1","2",NA," BSc Economics","Bulgaria","1","3",NA,"155.245.28.12","cl-6",NA
17,1,0,0,NA,"1996","female","black","1","-2","0","-2","-2","2","2","2","1","0",6,"-2",-0.614714472321793,6,5.38528552767821,3,3.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5.5,3.6,11.6," I believe the experiment was about how you make different decisions and allocate money to people in different scenarios. I believe it aimed to test the amount of money people will share when others have to vote and when others do not have to vote. "," I feel that the experiment was very interesting, however I feel that the breaks in between each negotiation round was quite long. ","GRIexpt-2015-02-25-102407","GRI","Read","1","2",NA," Psychology","United Kingdom","1","6",NA,"155.245.28.13","cl-7",NA
3,2,1,1,NA,"1993","female","brown","-1","0","-1","-1","-1","1","0","-1","0","0",6,"-1",-0.342468224931508,6,5.65753177506849,1,1.1,1,6,6,5,"prop_2","1","Accepted",NA,NA,NA,6,1,2,27,5,2.7,10.2,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," accounting and finance","Other","0","0","Next Negotiation","155.245.28.16","cl-10",NA
6,2,1,1,NA,"1996","female","white","1","-1","0","0","-1","2","-1","1","1","0",5,"0",-0.202368447557092,5,4.79763155244291,1,1.1,2,6,5.5,5.5,"prop_2","1","Accepted",NA,NA,NA,5.5,1,2,32,7,2.4,11.9,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," Literature","United Kingdom","1","3","Next Negotiation","155.245.28.17","cl-11",NA
13,2,1,1,NA,"1994","male","brown","1","0","0","-2","-1","-1","0","0","1","2",5,"0",0.155501829553396,5,5.1555018295534,1,1.1,3,5.5,5.5,6,"prop_2","1","Accepted",NA,NA,NA,5.5,1,2,47,5,3.9,11.4,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," Sports and exercise science","United Kingdom","0","0","Next Negotiation","155.245.28.24","cl-18",NA
2,2,1,1,NA,"1995","male","white","2","-2","0","-2","-2","2","2","2","1","0",5,"0",0.294307245407254,5,5.29430724540725,1,1.2,1,5.6,5.7,5.7,"prop_2","1","Accepted",NA,NA,NA,5,1,2,37,6,1,9.5,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," Mathematics with a year abroad","United Kingdom","1","1","Next Negotiation","155.245.28.15","cl-9",NA
8,2,1,1,NA,"1996","female","black","1","0","-1","1","0","2","2","1","0","2",8,"0",-0.195546375215054,8,7.80445362478495,1,1.2,2,5,7,5,"prop_2","1","Accepted",NA,NA,NA,7,1,2,43,6,4,12.5,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," LLB LAW (INCLUDING A YEAR ABROAD)","United Kingdom","1","1","Next Negotiation","155.245.28.8","cl-2",NA
14,2,1,1,NA,"1994","female","white","1","-1","2","1","-2","0","1","-2","1","-2",7,"2",0.510950737539679,7,7.51095073753968,1,1.2,3,6,5,6,"prop_2","0","Accepted",NA,NA,NA,5,1,2,43,0,4,6.5,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," BA Accounting and Finance","Spain","1","1","Next Negotiation","155.245.28.10","cl-4",NA
1,2,1,1,NA,"1996","female","brown","1","0","-1","0","-2","2","2","2","2","0",5,"0",0.0899807263165713,5,5.08998072631657,2,2.1,1,8,5,4,"prop_3","1","Accepted",NA,NA,NA,5.7,1,2,37,6,2.1,10.6,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," psychology","United Kingdom","0","0","Next Negotiation","155.245.28.20","cl-14",NA
9,2,1,1,NA,"1995","female","white","2","0","-1","-1","1","2","0","-1","1","0",2,"-2",-0.11347763328813,2,1.88652236671187,2,2.1,2,5,7,5,"prop_3","1","Accepted",NA,NA,NA,5.6,1,2,37,10.9,4,17.4,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," BSc Accounting and Finance","Estonia","1","3","Next Negotiation","155.245.28.14","cl-8",NA
18,2,1,1,NA,"1995","male","white","2","-2","1","-1","-2","1","2","2","0","0",3,"0",0.560314603289589,3,3.56031460328959,2,2.1,3,5.7,5.6,5.7,"prop_3","1","Accepted",NA,NA,NA,5.7,1,2,27,8.5,4.8,15.8,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," Politics","United Kingdom","1","2","Next Negotiation","155.245.28.23","cl-17",NA
4,2,1,1,NA,"1996","female","black","2","-1","0","-1","0","-1","-1","0","0","0",6,"-2",-0.105871971230954,6,5.89412802876905,2,2.2,1,8,1,8,"prop_1","1","Rejected",NA,NA,NA,0,NA,NA,32,6,4,12.5,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA,"Law llb with a year abroad","United Kingdom","1","2","Next Negotiation","155.245.28.19","cl-13",NA
10,2,1,1,NA,"1996","male","white","1","-1","0","0","-2","2","1","1","0","-1",5,"0",0.637982079386711,5,5.63798207938671,2,2.2,2,5.7,5.6,5.7,"prop_1","0","Rejected",NA,NA,NA,0,NA,NA,7,7,1,10.5,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," Sports and exercise science","United Kingdom","0","0","Next Negotiation","155.245.28.22","cl-16",NA
15,2,1,1,NA,"1996","male","white","2","-2","2","-1","-2","2","2","2","0","-2",0,"0",0.117438654927537,0,0.117438654927537,2,2.2,3,5.7,5.7,5.6,"prop_1","0","Rejected",NA,NA,NA,0,NA,NA,37,7.9,2.1,12.5,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," LLB in English and French Law","France","1","1","Next Negotiation","155.245.28.41","cl-1",NA
7,2,1,1,NA,"1994","female","black","1","1","0","-1","0","1","2","2","0","0",5,"-2",0.311112064588815,5,5.31111206458881,3,3.1,1,5.7,5.6,5.7,"prop_3","1","Accepted",NA,NA,NA,5,1,2,22,5,2,9.5,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," BSc Biomedical Science","United Kingdom","0","0","Next Negotiation","155.245.28.21","cl-15",NA
11,2,1,1,NA,"1995","female","brown","2","-2","0","-1","1","2","2","2","1","0",5,"-2",0.442133980523795,5,5.44213398052379,3,3.1,2,5,6,6,"prop_3","0","Accepted",NA,NA,NA,5,1,2,37,5,2,9.5,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," accounting and finance","Mauritius","0","0","Next Negotiation","155.245.28.25","Cl-19",NA
12,2,1,1,NA,"1994","male","white","2","-1","0","-1","-1","0","2","2","-2","0",7,"-2",0.67916118488647,7,7.67916118488647,3,3.1,3,5,5,7,"prop_3","1","Accepted",NA,NA,NA,7,1,2,2,7,5,14.5,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," BSc Economics","Bulgaria","1","3","Next Negotiation","155.245.28.12","cl-6",NA
5,2,1,1,NA,"1995","female","white","-2","-2","1","0","-2","2","2","2","-2","-2",1,"1",-0.504168262518942,1,0.495831737481058,3,3.2,1,5.7,5.7,5.6,"prop_3","1","Accepted",NA,NA,NA,5,1,2,2,5,1.2,8.7,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," Art History","Spain","1","2","Next Negotiation","155.245.28.18","cl-12",NA
16,2,1,1,NA,"1995","female","white","0","-2","2","-1","-1","2","2","2","0","0",4,"0",0.342212596675381,4,4.34221259667538,3,3.2,2,5,7,5,"prop_3","1","Accepted",NA,NA,NA,5,1,2,22,7,4.2,13.7,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," Criminology with Social Psychology","Greece","1","4","Next Negotiation","155.245.28.9","cl-3",NA
17,2,1,1,NA,"1996","female","black","1","-2","0","-2","-2","2","2","2","1","0",6,"-2",-0.250246239639819,6,5.74975376036018,3,3.2,3,5,5,7,"prop_3","1","Accepted",NA,NA,NA,7,1,2,7,5.5,3.6,11.6,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," Psychology","United Kingdom","1","6","Next Negotiation","155.245.28.13","cl-7",NA
3,3,1,2,NA,"1993","female","brown","-1","0","-1","-1","-1","1","0","-1","0","0",6,"-1",-0.278046063892543,6,5.72195393610746,1,1.1,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,27,5,2.7,10.2,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," accounting and finance","Other","0","0",NA,"155.245.28.16","cl-10",NA
6,3,1,2,NA,"1996","female","white","1","-1","0","0","-1","2","-1","1","1","0",5,"0",0.151337957940996,5,5.151337957941,1,1.1,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,7,2.4,11.9,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," Literature","United Kingdom","1","3",NA,"155.245.28.17","cl-11",NA
13,3,1,2,NA,"1994","male","brown","1","0","0","-2","-1","-1","0","0","1","2",5,"0",-0.218066067900509,5,4.78193393209949,1,1.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,5,3.9,11.4,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," Sports and exercise science","United Kingdom","0","0",NA,"155.245.28.24","cl-18",NA
2,3,1,2,NA,"1995","male","white","2","-2","0","-2","-2","2","2","2","1","0",5,"0",-0.317076108371839,5,4.68292389162816,1,1.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,6,1,9.5,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," Mathematics with a year abroad","United Kingdom","1","1",NA,"155.245.28.15","cl-9",NA
8,3,1,2,NA,"1996","female","black","1","0","-1","1","0","2","2","1","0","2",8,"0",0.191390119399875,8,8.19139011939988,1,1.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,43,6,4,12.5,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," LLB LAW (INCLUDING A YEAR ABROAD)","United Kingdom","1","1",NA,"155.245.28.8","cl-2",NA
14,3,1,2,NA,"1994","female","white","1","-1","2","1","-2","0","1","-2","1","-2",7,"2",0.173874744120985,7,7.17387474412098,1,1.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,43,0,4,6.5,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," BA Accounting and Finance","Spain","1","1",NA,"155.245.28.10","cl-4",NA
1,3,1,2,NA,"1996","female","brown","1","0","-1","0","-2","2","2","2","2","0",5,"0",0.0560583513230085,5,5.05605835132301,2,2.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,6,2.1,10.6,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," psychology","United Kingdom","0","0",NA,"155.245.28.20","cl-14",NA
9,3,1,2,NA,"1995","female","white","2","0","-1","-1","1","2","0","-1","1","0",2,"-2",-0.0359928998164832,2,1.96400710018352,2,2.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,10.9,4,17.4,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," BSc Accounting and Finance","Estonia","1","3",NA,"155.245.28.14","cl-8",NA
18,3,1,2,NA,"1995","male","white","2","-2","1","-1","-2","1","2","2","0","0",3,"0",-0.33447721702978,3,2.66552278297022,2,2.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,27,8.5,4.8,15.8,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," Politics","United Kingdom","1","2",NA,"155.245.28.23","cl-17",NA
4,3,1,2,NA,"1996","female","black","2","-1","0","-1","0","-1","-1","0","0","0",6,"-2",0.410164437862113,6,6.41016443786211,2,2.2,1,5,4,2.9,"prop_2","1","Accepted",NA,NA,NA,4,1,3,32,6,4,12.5,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA,"Law llb with a year abroad","United Kingdom","1","2","Next Negotiation","155.245.28.19","cl-13",NA
10,3,1,2,NA,"1996","male","white","1","-1","0","0","-2","2","1","1","0","-1",5,"0",0.634350109146908,5,5.63435010914691,2,2.2,2,4,6,1.9,"prop_2","1","Accepted",NA,NA,NA,6,1,3,7,7,1,10.5,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," Sports and exercise science","United Kingdom","0","0","Next Negotiation","155.245.28.22","cl-16",NA
15,3,1,2,NA,"1996","male","white","2","-2","2","-1","-2","2","2","2","0","-2",0,"0",0.694671166641638,0,0.694671166641638,2,2.2,3,4,4,3.9,"prop_2","0","Accepted",NA,NA,NA,1.9,1,3,37,7.9,2.1,12.5,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," LLB in English and French Law","France","1","1","Next Negotiation","155.245.28.41","cl-1",NA
7,3,1,2,NA,"1994","female","black","1","1","0","-1","0","1","2","2","0","0",5,"-2",0.198232244327664,5,5.19823224432766,3,3.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,5,2,9.5,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," BSc Biomedical Science","United Kingdom","0","0",NA,"155.245.28.21","cl-15",NA
11,3,1,2,NA,"1995","female","brown","2","-2","0","-1","1","2","2","2","1","0",5,"-2",0.0267214418388904,5,5.02672144183889,3,3.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,5,2,9.5,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," accounting and finance","Mauritius","0","0",NA,"155.245.28.25","Cl-19",NA
12,3,1,2,NA,"1994","male","white","2","-1","0","-1","-1","0","2","2","-2","0",7,"-2",-0.294683154625818,7,6.70531684537418,3,3.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,2,7,5,14.5,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," BSc Economics","Bulgaria","1","3",NA,"155.245.28.12","cl-6",NA
5,3,1,2,NA,"1995","female","white","-2","-2","1","0","-2","2","2","2","-2","-2",1,"1",-0.239354444202036,1,0.760645555797964,3,3.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,2,5,1.2,8.7,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," Art History","Spain","1","2",NA,"155.245.28.18","cl-12",NA
16,3,1,2,NA,"1995","female","white","0","-2","2","-1","-1","2","2","2","0","0",4,"0",0.326998545229435,4,4.32699854522943,3,3.2,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,7,4.2,13.7,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," Criminology with Social Psychology","Greece","1","4",NA,"155.245.28.9","cl-3",NA
17,3,1,2,NA,"1996","female","black","1","-2","0","-2","-2","2","2","2","1","0",6,"-2",0.675054137734696,6,6.6750541377347,3,3.2,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,5.5,3.6,11.6,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," Psychology","United Kingdom","1","6",NA,"155.245.28.13","cl-7",NA
3,4,1,3,NA,"1993","female","brown","-1","0","-1","-1","-1","1","0","-1","0","0",6,"-1",0.339209548709914,6,6.33920954870991,1,1.1,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,27,5,2.7,10.2,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," accounting and finance","Other","0","0",NA,"155.245.28.16","cl-10",NA
6,4,1,3,NA,"1996","female","white","1","-1","0","0","-1","2","-1","1","1","0",5,"0",-0.0921526304911822,5,4.90784736950882,1,1.1,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,7,2.4,11.9,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," Literature","United Kingdom","1","3",NA,"155.245.28.17","cl-11",NA
13,4,1,3,NA,"1994","male","brown","1","0","0","-2","-1","-1","0","0","1","2",5,"0",0.0524912366177887,5,5.05249123661779,1,1.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,5,3.9,11.4,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," Sports and exercise science","United Kingdom","0","0",NA,"155.245.28.24","cl-18",NA
2,4,1,3,NA,"1995","male","white","2","-2","0","-2","-2","2","2","2","1","0",5,"0",-0.0981324365362525,5,4.90186756346375,1,1.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,6,1,9.5,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," Mathematics with a year abroad","United Kingdom","1","1",NA,"155.245.28.15","cl-9",NA
8,4,1,3,NA,"1996","female","black","1","0","-1","1","0","2","2","1","0","2",8,"0",0.68651065248996,8,8.68651065248996,1,1.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,43,6,4,12.5,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," LLB LAW (INCLUDING A YEAR ABROAD)","United Kingdom","1","1",NA,"155.245.28.8","cl-2",NA
14,4,1,3,NA,"1994","female","white","1","-1","2","1","-2","0","1","-2","1","-2",7,"2",-0.322732036048546,7,6.67726796395145,1,1.2,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,43,0,4,6.5,NA,NA,"GRIexpt-2015-02-25-102407","GRI",NA,"1","2",NA," BA Accounting and Finance","Spain","1","1",NA,"155.245.28.10","cl-4",NA
