"id","period","userperiod","round","instructions","byear","gender","race","ideo1","ideo2","ideo3","ideo4","ideo5","ideo6","ideo7","ideo8","ideo9","ideo10","sp","ideo_test","noise","ideology","ideology.noise","mg","group","group_id","prop1","prop2","prop3","offer","vote","vote_result","pd1","pd2","pd3","earnings","payment","pay_period","select_period","select_earn","payoffdictator","final_earnings","demand","comment","session","treatment","treat_inst","uni","type_student","startyear","degree","nationality","expts","t_expts","moveon","IP","client","seat"
1,3,1,2,NA,"1996","male","black","2","-1","-1","-2","-1","1","0","2","1","1",6,"0",-0.524259516922757,6,5.47574048307724,3,3.1,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,8,4,14.5,NA,NA,"GRIexpt-2015-02-25-153453","Control",NA,"1","2",NA," Law (including year abroad)","United Kingdom","1","3",NA,"155.245.28.41","cl-1",NA
2,3,1,2,NA,"1994","male","black","1","1","-1","1","2","2","2","0","2","1",7,"0",0.205843068333343,7,7.20584306833334,3,3.1,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,42,5.6,1,9.1,NA,NA,"GRIexpt-2015-02-25-153453","Control",NA,"1","2",NA," Law","United Kingdom","1","2",NA,"155.245.28.25","Cl-19",NA
9,3,1,2,NA,"1993","female","white","0","0","0","-1","0","2","0","2","-2","1",5,"-2",0.0038805397693068,5,5.00388053976931,3,3.1,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,7,3,12.5,NA,NA,"GRIexpt-2015-02-25-153453","Control",NA,"1","1",NA,"Translation and Literature ","Italy","1","1",NA,"155.245.28.20","cl-14",NA
10,3,1,2,NA,"1987","female","white","-1","-1","1","0","-1","2","2","1","0","0",7,"0",-0.0323226087260992,7,6.9676773912739,3,3.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,42,10,4,16.5,NA,NA,"GRIexpt-2015-02-25-153453","Control",NA,"1","2",NA,"BA in Business Management and Modern Languages ","Finland","1","1",NA,"155.245.28.14","cl-8",NA
14,3,1,2,NA,"1995","female","brown","0","0","0","0","0","0","1","0","0","-1",5,"0",0.612268800055608,5,5.61226880005561,3,3.2,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,0,3,5.5,NA,NA,"GRIexpt-2015-02-25-153453","Control",NA,"1","2",NA," Bsc Economics with Mathematics","Other","1","2",NA,"155.245.28.18","cl-12",NA
15,3,1,2,NA,"1995","female","black","1","-2","0","-2","-1","-1","1","1","1","0",5,"0",-0.225039100507274,5,4.77496089949273,3,3.2,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,7,3,12.5,NA,NA,"GRIexpt-2015-02-25-153453","Control",NA,"1","2",NA," Psychology with cognitive neuroscience","United Kingdom","1","10",NA,"155.245.28.17","cl-11",NA
3,4,1,3,NA,"1993","female","white","1","-1","-1","-2","-1","2","2","0","-2","1",2,"1",0.210887359874323,2,2.21088735987432,1,1.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,17,0,3.5,6,NA,NA,"GRIexpt-2015-02-25-153453","Control",NA,"1","2",NA," Business Management and Modern Languages","Slovak Republic","1","2",NA,"155.245.28.21","cl-15",NA
4,4,1,3,NA,"1994","male","brown","0","-1","1","0","-1","1","1","2","0","0",5,"0",0.575424020318314,5,5.57542402031831,1,1.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,5.6,3,11.1,NA,NA,"GRIexpt-2015-02-25-153453","Control",NA,"1","2",NA," BSc Accounting and Management","Portugal","0","0",NA,"155.245.28.23","cl-17",NA
6,4,1,3,NA,"1993","male","white","1","-1","0","-1","0","2","1","0","0","0",7,"-1",0.598057246534154,7,7.59805724653415,1,1.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,5.5,2,10,NA,NA,"GRIexpt-2015-02-25-153453","Control",NA,"1","2",NA," BA Spanish studies with Latin American Studies","Slovak Republic","1","3",NA,"155.245.28.15","cl-9",NA
5,4,1,3,NA,"1995","male","white","0","-1","2","0","-2","-1","1","2","-2","2",3,"0",0.23577296952717,3,3.23577296952717,1,1.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,28,4,3,9.5,NA,NA,"GRIexpt-2015-02-25-153453","Control",NA,"1","2",NA," criminology","Lithuania","0","0",NA,"155.245.28.19","cl-13",NA
7,4,1,3,NA,"1972","female","white","2","-1","0","1","-2","0","-1","2","0","-1",5,"0",0.421494828443974,5,5.42149482844397,1,1.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,5.5,3,11,NA,NA,"GRIexpt-2015-02-25-153453","Control",NA,"0","0",NA," ","United Kingdom","0","0",NA,"155.245.28.24","cl-18",NA
11,4,1,3,NA,"1994","male","black","2","-2","-1","-2","0","-2","2","1","0","0",2,"0",-0.281786129297689,2,1.71821387070231,1,1.2,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,0,3.5,6,NA,NA,"GRIexpt-2015-02-25-153453","Control",NA,"1","2",NA,"Economics","United Kingdom","1","2",NA,"155.245.28.16","cl-10",NA
